grid,velocity,T,density,Y_H2,Y_H,Y_O2,Y_O,Y_OH,Y_HO2,Y_H2O2,Y_H2O,Y_N2
0.028085937499999998,8.905644163050194,1253.6107998588263,0.22364856478082568,0.010248359246700482,0.0012187489193421328,0.12533687083797398,0.0035810812621696977,0.0025426329413945972,0.00010211902437714172,9.976699369781147e-06,0.1155628730355038,0.7413973380331683
0.028093749999999997,9.129508752516749,1286.655207372699,0.21816448048232606,0.009579966562852418,0.0012874953392078994,0.11803723593787827,0.0038862582220433413,0.0028723228835179204,9.333853595693407e-05,9.02503055893455e-06,0.12272447728129626,0.7415098802066881
0.028101562499999996,9.34519184369076,1318.4644813636908,0.21312933604821188,0.008947964834258004,0.0013498810069555837,0.11089879376012983,0.004171976963168397,0.003221934220575958,8.5350621898286e-05,8.447835392642104e-06,0.12965209816533035,0.7416635525922909
0.028109375,9.552414393790098,1349.0099888869797,0.20850587609599147,0.008355679999561959,0.0014053041700831535,0.10399928648222805,0.00443418193527193,0.0035875297701225585,7.810576484800115e-05,8.131996455451352e-06,0.13628232509628396,0.7418494547851449
0.028117187499999998,9.750977134096244,1378.2751447151988,0.20425999404875397,0.00780546029623027,0.0014533764710871282,0.0974043256428002,0.004670157739932119,0.003965070832394749,7.155991017991733e-05,7.992069292089335e-06,0.14256342791144028,0.7420586291266433
0.028124999999999997,9.940770413360273,1406.2558315021913,0.2003601781492725,0.007298641904777841,0.00149392191148957,0.0911656053955957,0.004878487722387809,0.004350522260439151,6.567101407731699e-05,7.965271523059795e-06,0.14845661023358703,0.7422825742861227
0.028132812499999996,10.121776044834386,1432.959991081928,0.19677717842111386,0.006835579768179867,0.001526963493940849,0.08532034971443499,0.0050589158459880615,0.004739936192418144,6.039699847132609e-05,8.006544812119517e-06,0.1539362399817769,0.7425136114599777
0.028140624999999996,10.294062464886824,1458.4065537737135,0.1934838201523514,0.006415732089655564,0.001552700281823415,0.07989180983843175,0.005212143835715259,0.00512952219642261,5.569483892130746e-05,8.084199633899476e-06,0.1589892111337868,0.7427451015856095
0.028148437499999998,10.457774875203208,1482.6238957021824,0.1904549059752435,0.006037783591903963,0.0015714780737141108,0.0748905587922793,0.005339596626502922,0.005515709468464099,5.1520481415068584e-05,8.176350467004724e-06,0.16361364795326688,0.7429715286619866
0.028156249999999997,10.613122108725154,1505.6480122990222,0.187667164308499,0.005699791739940972,0.0015837568775830934,0.07031631198784381,0.0054431850764750656,0.0058952026163061845,4.782928196450133e-05,8.268148851485719e-06,0.16781718072801474,0.7431884735430202
0.028164062499999996,10.760361814249533,1527.5205780504502,0.18509921553407274,0.005399341280443781,0.0015900780127560364,0.06616002530846567,0.005525087233780958,0.006265028090285384,4.457660967034017e-05,8.349708038668563e-06,0.17161500865657767,0.7433925050999816
0.028171875,10.89978529880873,1548.2870381803189,0.18273153793171373,0.005133694929712157,0.001591033109408767,0.062406070482143826,0.0055875599391999155,0.006622564609221652,4.1717661424679804e-05,8.4145596552882e-06,0.1750279317138564,0.7435810129953774
0.028187499999999997,11.156373646191424,1586.6663512628,0.1785288476473264,0.00470039330593062,0.0015788256728672871,0.056081424881149894,0.005660491298445485,0.007289930449385621,3.705389396882401e-05,8.481193385061163e-06,0.18074104710400404,0.7439023522008632
